,Litres,PDF,Wiki,Имя,Название,Отчество,Ссылка,Фамилия,Short name,Score
579,0,0,1,Л.,Аня в стране чудес (перевод В. Набокова),,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),Кэрролл,Л,1
580,0,0,1,Астрид,Приключения Калле Блумквиста,,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),Линдгрен,А,1
581,0,0,1,Астрид,Расмус-бродяга,,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),Линдгрен,А,1
582,0,0,1,Рэй,Каникулы (Брэдбери),,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),Брэдбери,Р,1
583,0,0,1,Рэй,Зелёное утро,,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),Брэдбери,Р,1
584,0,0,1,Рэй,Вино из одуванчиков,,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),Брэдбери,Р,1
585,0,0,1,Дж.,Говорящий свёрток,,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),Даррел,Д,1
586,0,0,1,Дж.,Приключения Чиполлино,,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),Родари,Д,1
587,0,0,1,Дж.,Джельсомино в Стране Лжецов,,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),Родари,Д,1
588,0,0,1,Дж.,Чем пахнут ремёсла,,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),Родари,Д,1
589,0,0,1,Туве,Последний в мире дракон,,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),Янссон,Т,1
590,0,0,1,Р.,"Хоббит, или Туда и обратно",Р.,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),Толкин,Р,1
591,0,0,1,В.,Сочинения Александра Пушкина (Пушкин),,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),Белинский,В,1
592,0,0,1,В.,Стихотворения М. Лермонтова (Лермонтов),,ru.wikisource.org/wiki/%D0%A1%D0%BE%D0%BD%D1%8F_%D0%B2_%D1%86%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5_%D0%B4%D0%B8%D0%B2%D0%B0_(%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB)/1879_(%D0%94%D0%9E),Белинский,В,1
593,0,0,1,В.,Герой нашего времени. Сочинение М.Ю.Лермонтова (Лермонтов),,ru.wikisource.org/wiki/%D0%93%D0%B5%D1%80%D0%BE%D0%B9_%D0%BD%D0%B0%D1%88%D0%B5%D0%B3%D0%BE_%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%B8._%D0%A1%D0%BE%D1%87%D0%B8%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_%D0%9C.%D0%AE.%D0%9B%D0%B5%D1%80%D0%BC%D0%BE%D0%BD%D1%82%D0%BE%D0%B2%D0%B0,Белинский,В,1
594,0,0,1,Н.,Луч света в тёмном царстве (Островский),А.,ru.wikisource.org/wiki/%D0%93%D0%B5%D1%80%D0%BE%D0%B9_%D0%BD%D0%B0%D1%88%D0%B5%D0%B3%D0%BE_%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%B8._%D0%A1%D0%BE%D1%87%D0%B8%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_%D0%9C.%D0%AE.%D0%9B%D0%B5%D1%80%D0%BC%D0%BE%D0%BD%D1%82%D0%BE%D0%B2%D0%B0,Добролюбов,Н,1
595,0,0,1,Н.,Что такое обломовщина? (Гончаров),А.,ru.wikisource.org/wiki/%D0%93%D0%B5%D1%80%D0%BE%D0%B9_%D0%BD%D0%B0%D1%88%D0%B5%D0%B3%D0%BE_%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%B8._%D0%A1%D0%BE%D1%87%D0%B8%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_%D0%9C.%D0%AE.%D0%9B%D0%B5%D1%80%D0%BC%D0%BE%D0%BD%D1%82%D0%BE%D0%B2%D0%B0,Добролюбов,Н,1
596,0,0,1,Д.,Обломов (Гончаров),И.,ru.wikisource.org/wiki/%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%98._%D0%90._%D0%93%D0%BE%D0%BD%D1%87%D0%B0%D1%80%D0%BE%D0%B2%D0%B0_%C2%AB%D0%9E%D0%B1%D0%BB%D0%BE%D0%BC%D0%BE%D0%B2%C2%BB_(%D0%9F%D0%B8%D1%81%D0%B0%D1%80%D0%B5%D0%B2),Писарев,Д,1
597,0,0,1,Д.,Базаров (Тургенев),И.,ru.wikisource.org/wiki/%D0%91%D0%B0%D0%B7%D0%B0%D1%80%D0%BE%D0%B2,Писарев,Д,1
598,0,0,1,А.,После „Грозы“ Островского (Островский),А.,ru.wikisource.org/wiki/%D0%91%D0%B0%D0%B7%D0%B0%D1%80%D0%BE%D0%B2,Григорьев,А,1
599,0,0,1,А.,Письма к Ивану Сергеевичу Тургеневу,А.,ru.wikisource.org/wiki/%D0%91%D0%B0%D0%B7%D0%B0%D1%80%D0%BE%D0%B2,Григорьев,А,1
600,0,0,1,А.,"Обломов, роман И. А. Гончарова (Гончаров)",В.,ru.wikisource.org/wiki/%D0%91%D0%B0%D0%B7%D0%B0%D1%80%D0%BE%D0%B2,Дружинин,А,1
601,0,0,1,Н.,Отцы и дети И. С. Тургенева (Тургенев),Н.,ru.wikisource.org/wiki/%D0%91%D0%B0%D0%B7%D0%B0%D1%80%D0%BE%D0%B2,Страхов,Н,1
602,0,0,1,М.,Асмодей нашего времени,А.,ru.wikisource.org/wiki/%D0%90%D1%81%D0%BC%D0%BE%D0%B4%D0%B5%D0%B9_%D0%BD%D0%B0%D1%88%D0%B5%D0%B3%D0%BE_%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%B8_(%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87),Антонович,М,1
603,0,0,1,См.,"Список стихотворений в дореволюционной гимназии (индекс книги, содержимое).",,ru.wikisource.org/wiki/%D0%A1%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B0:%D0%A1%D0%B2%D0%BE%D0%B4_%D0%BF%D0%BE%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B9_%D0%B8_%D1%80%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%8F%D0%B6%D0%B5%D0%BD%D0%B8%D0%B9_%D0%BF%D0%BE_%D0%B3%D0%B8%D0%BC%D0%BD%D0%B0%D0%B7%D0%B8%D1%8F%D0%BC.djvu/296,также,С,1
604,0,0,1,См.,Проект Золотой фонд российской литературы,,ru.wikisource.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D1%82%D0%B5%D0%BA%D0%B0:%D0%9F%D1%80%D0%BE%D0%B5%D0%BA%D1%82:%D0%97%D0%A4%D0%A0%D0%9B,также,С,1
605,0,0,1,,Вся школьная программа по литературе по классам. С текстами.,,,Ссылки,,1
606,0,0,1,,Программа по литературе 5–11-й классы. Допущено Министерством образования и науки РФ,,,Ссылки,,1
607,0,0,1,,Школьная литература с текстами.,,,Ссылки,,1
608,0,0,1,,Школьная библиотека,,,Ссылки,,1
609,0,0,1,,Детская онлайн библиотека - По классам. С иллюстрациями и кратким содержанием.,,,Ссылки,,1
610,0,0,1,,Федеральный компонент государственного стандарта общего образования: Часть I. Начальное общее образование. Основное общее образование; Часть II. Среднее (полное) общее образование,,,Ссылки,,1
611,0,1,0,Л.,Казаки,Н.,,Толстой,Л,1
612,0,1,0,Л.,Севастопольские рассказы,Н.,,Толстой,Л,1
613,0,1,0,Л., Рассказы для детей,Н.,,Толстой,Л,1
614,0,1,0,Л.,Воскресение,Н.,,Толстой,Л,1
615,0,1,0,Л.,Хаджи-Мурат,Н.,,Толстой,Л,1
616,0,1,0,Л.,Утро помещика,Н.,,Толстой,Л,1
617,0,1,0,Л.,Люцерн,Н.,,Толстой,Л,1
618,0,1,0,Л.,Анна Каренина,Н.,,Толстой,Л,1
619,0,1,0,Л.,Золотой ключик или приключения Буратино,Н.,,Толстой,Л,1
620,0,1,0,Л.,Набег,Н.,,Толстой,Л,1
621,0,1,0,К.,Четыре желания,Д.,,Ушинский,К,1
622,1,1,0,А.,Пиковая дама,С.,,Пушкин,А,2
623,0,1,0,А.,Сказка о попе и работнике его Балде,С.,,Пушкин,А,1
624,0,1,0,А.,Сказка о золотом петушке,С.,,Пушкин,А,1
625,0,1,0,А.,Сказка о царе Салтане,С.,,Пушкин,А,1
626,0,1,0,А.,У лукоморья дуб зеленый,С.,,Пушкин,А,1
627,0,1,0,А.,Маленькие трагедии,С.,,Пушкин,А,1
628,0,1,0,А.,Сказка о рыбаке и рыбке,С.,,Пушкин,А,1
629,0,1,0,А.,Повести Белкина,С.,,Пушкин,А,1
630,0,1,0,А.,Сказка о мертвой царевне и семи богатырях,С.,,Пушкин,А,1
631,0,1,0,А.,История села Горюхина,С.,,Пушкин,А,1
632,0,1,0,А., Стихи для маленьких,Л.,,Барто,А,1
633,0,1,0,К.,Чукоккала,И.,,Чуковский,К,1
634,0,1,0,К.,Краденное солнце,И.,,Чуковский,К,1
635,0,1,0,К.,Тараканище,И.,,Чуковский,К,1
636,0,1,0,К.,Муха- Цокотуха,И.,,Чуковский,К,1
637,0,1,0,К.,Телефон,И.,,Чуковский,К,1
638,0,1,0,К.,Мойдодыр,И.,,Чуковский,К,1
639,0,1,0,В., Рассказы,,,Осеева,В,1
640,0,1,0,Б.,Помощь идет,С.,,Житков,Б,1
641,0,1,0,С.,Дядя Степа,В.,,Михалков,С,1
642,0,1,0,С., Стихи для детей,В.,,Михалков,С,1
643,0,1,0,С.,А что у вас?,В.,,Михалков,С,1
644,0,1,0,С.,Детки в клетке,Я.,,Маршак,С,1
645,0,1,0,С.,Вот такой рассеянный,Я.,,Маршак,С,1
646,0,1,0,С.,Почта,Я.,,Маршак,С,1
647,0,1,0,В.,Кем быть?,В.,,Маяковский,В,1
648,0,1,0,В.,Что такое хорошо и что такое плохо,В.,,Маяковский,В,1
649,0,1,0,В.,Конь-огонь,В.,,Маяковский,В,1
650,0,1,0,Н.,Витя Малеев в школе и дома,Н.,,Носов,Н,1
651,0,1,0,Н., Рассказы,Н.,,Носов,Н,1
652,0,1,0,Н.,Приключения Незнайки,Н.,,Носов,Н,1
653,0,1,0,В., Рассказы о природе,В.,,Бианки,В,1
654,0,1,0,В.,Кто чем поет?,В.,,Бианки,В,1
655,0,1,0,В.,Чей нос лучше?,В.,,Бианки,В,1
656,0,1,0,Ш.,Красная шапочка,,,Пьеро,Ш,1
657,0,1,0,Ш.,Кот в сапогах,,,Пьеро,Ш,1
658,0,1,0,Д.,Приемыш,,,Мамин-Сибиряк,Д,1
659,0,1,0,Д.,Емеля-охотник,,,Мамин-Сибиряк,Д,1
660,0,1,0,М.,Ашик-Кериб,Ю.,,Лермонтов,М,1
661,0,1,0,М.,Утес,Ю.,,Лермонтов,М,1
662,0,1,0,М.,Боярин Орша,Ю.,,Лермонтов,М,1
663,0,1,0,М.,На севере диком. . . ,Ю.,,Лермонтов,М,1
664,0,1,0,Б.,Веселые стихи,,,Заходер,Б,1
665,0,1,0,М.,Разговор птиц и зверей,М.,,Пришвин,М,1
666,0,1,0,М.,Рассказы о природе,М.,,Пришвин,М,1
668,0,1,0,Е., Торопливый ножик и другие рассказы,,,Пермяк,Е,1
669,0,1,0,Е., Рассказы,,,Чарушин,Е,1
670,0,1,0,Э.," Рассказы, сказки для детей",,,Успенский,Э,1
671,0,1,0,С.,Аленький цветочек,,,Аксаков,С,1
672,0,1,0,В., Девочка снегурочка и другие рассказы,,,Даль,В,1
673,0,1,0,Д.,Чипполино,,,Родари,Д,1
674,0,1,0,Н.,Кому на Руси жить хорошо?,А.,,Некрасов,Н,1
675,0,1,0,Н.,Дед Мазай и зайцы,А.,,Некрасов,Н,1
676,0,1,0,Н.,Коробейники,А.,,Некрасов,Н,1
677,0,1,0,А.,,П.,,Чехов,А,1
678,0,1,0,А.,Экзамен на чин,П.,,Чехов,А,1
679,0,1,0,А.,Устрицы,П.,,Чехов,А,1
680,1,1,0,А.,Крыжовник,П.,,Чехов,А,2
681,1,1,0,А.,Три сестры,П.,,Чехов,А,2
682,1,1,0,А.,Вишневый сад,П.,,Чехов,А,2
683,1,1,0,А.,Ионыч,П.,,Чехов,А,2
684,0,1,0,А.,Палата №6,П.,,Чехов,А,1
685,1,1,0,А.,Человек в футляре,П.,,Чехов,А,2
686,0,1,0,А., Юмористические и сатирические рассказы,П.,,Чехов,А,1
687,0,1,0,А.,Чайка,П.,,Чехов,А,1
688,1,1,0,А.,О любви,П.,,Чехов,А,2
689,0,1,0,А.,Каштанка,П.,,Чехов,А,1
690,0,1,0,А.,Скрипка Ротшильда,П.,,Чехов,А,1
691,0,1,0,А.,Чук и Гек,П.,,Гайдар,А,1
692,0,1,0,А.,РВС,П.,,Гайдар,А,1
693,0,1,0,К.,Растрепанный воробей,,,Паустовский,К,1
694,0,1,0,К.,Черная курица,,,Паустовский,К,1
695,0,1,0,К.,Теплый хлеб,,,Паустовский,К,1
696,0,1,0,Н., Рассказы о живой природе,,,Сладков,Н,1
697,0,1,0,Б.,Что я видел,И.,,Житков,Б,1
698,0,1,0,В.,Козетта,,,Гюго,В,1
700,0,1,0,Г., Сказки,Х.,,Андерсен,Г,1
701,0,1,0,Р.,Маугли,,,Киплинг,Р,1
702,0,1,0,,Сказки братьев ,,,Гримм,,1
703,1,1,0,А.,Гамбринус,И.,,Куприн,А,2
704,0,1,0,Ч.,Свидание с сыном,,,Айтматов,Ч,1
705,0,1,0,М., Рассказы (2-3),,,Зощенко,М,1
706,0,1,0,М.,Карусель,,,Зощенко,М,1
707,0,1,0,Н.,Веселая семейка,,,Носов,Н,1
708,0,1,0,В.,Сын полка,П.,,Катаев,В,1
709,0,1,0,А.,Пепе,М.,,Горький,А,1
710,0,1,0,Э.,Приключения в Простоквашино,Н.,,Успенский,Э,1
711,0,1,0,А., История России в рассказах для детей,О.,,Ишимова,А,1
712,0,1,0,Э.,Щелкунчик и Мышиный король,А.,,Гофман,Э,1
713,0,1,0,В.,Маленький Мук,,,Гауф,В,1
714,0,1,0,Д.,Зов предков,,,Лондон,Д,1
716,0,1,0,В.,Королевство кривых зеркал,,,Губарев,В,1
717,0,1,0,В., ),,,Одоевского,В,1
718,0,1,0,В.,"Литературные сказки (Андерсена, братьев Гримм, Перро, Гауфа, Гофмана, Пушкина, , Погорельского, Гаршина и др",,,Одоевского,В,1
719,0,1,0,,Аленушкины сказки,,,Аленушкин,,1
720,0,1,0,Ю.,Три толстяка,,,Олеша,Ю,1
721,0,1,0,С.,Горя бояться-счастья не видать,,,Маршак,С,1
722,0,1,0,С.,Двенадцать месяцев,,,Маршак,С,1
723,0,1,0,Е.,Дракон,,,Шварц,Е,1
724,0,1,0,Е.,Снежная королева,,,Шварц,Е,1
725,0,1,0,Е.,Два клена,,,Шварц,Е,1
726,0,1,0,,Записок охотника,,,Тургенев,,1
727,0,1,0,,Слепой музыкант,,,Короленко,,1
728,0,1,0,,Чудесный доктор,,,Куприн,,1
729,0,1,0,,Слон,,,Куприн,,1
730,0,1,0,Л., Петька на даче,,,Андреев,Л,1
731,0,1,0,А., Детство Никиты,Н.,,Толстой,А,1
732,0,1,0,А.,Петр I,Н.,,Толстой,А,1
733,0,1,0,,Волшебник Изумрудного города,,,Волков,,1
734,0,1,0,,Барсучий нос,,,Паустовский,,1
735,0,1,0,,Стекольный мастер,,,Паустовский,,1
736,0,1,0,,Подарок,,,Паустовский,,1
737,0,1,0,,Старый челн,,,Паустовский,,1
738,0,1,0,,Золотой линь,,,Паустовский,,1
739,0,1,0,,Летние дни,,,Паустовский,,1
740,0,1,0,,Заячьи лапы,,,Паустовский,,1
741,0,1,0,,Незнайка на Луне,,,Носов,,1
742,0,1,0,,Незнайка в Солнечном городе,,,Носов,,1
743,0,1,0,,Удивительные приключения барона Мюнхгаузена,,,Мюнхгаузен,,1
744,0,1,0,С.,Исторические повести,,,Алексеев,С,1
745,0,1,0,С.,Сто рассказов из русской истории,,,Алексеев,С,1
746,0,1,0,М.,Граната в ушанке,,,Ефетов,М,1
747,0,1,0,М.,Девочка из Сталинграда,,,Ефетов,М,1
748,0,1,0,В.,Поющие камни,,,Белов,В,1
749,0,1,0,В.,Скворцы,,,Белов,В,1
750,0,1,0,,Васек Трубачев и его товарищи,,,Трубачев,,1
751,0,1,0,,"Баранкин, будь человеком",,,Баранкин,,1
752,0,1,0,Ю.,Собирающий облака,,,Яковлев,Ю,1
753,0,1,0,Ю.,Когда уезжает друг,,,Яковлев,Ю,1
754,0,1,0,, Сказки и веселые истории,,,Чапек,,1
755,0,1,0,,Огненная А,,,Замятин,,1
756,1,1,0,Н.,Мертвые души,В.,,Гоголь,Н,2
757,1,1,0,Н.,Вечера на хуторе близ Диканьки,В.,,Гоголь,Н,2
758,0,1,0,Н.,Женитьба,В.,,Гоголь,Н,1
759,0,1,0,Н.,Миргород,В.,,Гоголь,Н,1
760,1,1,0,Н.,Ревизор,В.,,Гоголь,Н,2
761,1,1,0,Н.,Шинель,В.,,Гоголь,Н,2
762,1,1,0,Н.,Тарас Бульба,В.,,Гоголь,Н,2
763,0,1,0,Н.,Тупейный художник,С.,,Лесков,Н,1
764,0,1,0,Н.,Леди Макбет Мценского уезда,С.,,Лесков,Н,1
765,0,1,0,Ф.,,И.,,Тютчев,Ф,1
766,0,1,0,Ф., Стихотворения,И.,,Тютчев,Ф,1
767,0,1,0,Ф., Лирика,И.,,Тютчев,Ф,1
768,0,1,0,Ф., ,И.,,Тютчев,Ф,1
769,0,1,0,А.,,А.,,Фет,А,1
770,0,1,0,А., Стихотворения,А.,,Фет,А,1
771,0,1,0,А., Лирика,А.,,Фет,А,1
772,0,1,0,А., ,А.,,Фет,А,1
773,1,1,0,А.,В прекрасном и яростном мире,П.,,Платонов,А,2
774,0,1,0,М.,Монтер,М.,,Зощенко,М,1
777,0,1,0,А.,,А.,,Блок,А,1
778,0,1,0,А., Стихотворения,А.,,Блок,А,1
779,0,1,0,А., ,А.,,Блок,А,1
780,0,1,0,С.,,А.,,Есенин,С,1
781,0,1,0,С., Стихотворения,А.,,Есенин,С,1
782,0,1,0,С., ,А.,,Есенин,С,1
783,0,1,0,А.,,А.,,Ахматова,А,1
784,0,1,0,А., Стихотворения,А.,,Ахматова,А,1
785,0,1,0,А., ,А.,,Ахматова,А,1
786,0,1,0,Р.,,,,Брэдбери,Р,1
787,0,1,0,Р., Фантастические рассказы,,,Брэдбери,Р,1
788,0,1,0,Р., ,,,Брэдбери,Р,1
789,0,1,0,А.,Лейтенант Бельвизор,,,Бустужев-Марлинский,А,1
790,0,1,0,В.,Городок в табакерке,Ф.,,Одоевский,В,1
791,0,1,0,П.,,,,Мериме,П,1
792,0,1,0,П., Новеллы,,,Мериме,П,1
793,0,1,0,И.,Дворянское гнездо,С.,,Тургенев,И,1
794,1,1,0,И.,Записки охотника,С.,,Тургенев,И,2
795,0,1,0,И.,Вешние воды,С.,,Тургенев,И,1
796,0,1,0,И.,Накануне,С.,,Тургенев,И,1
797,0,1,0,И.,Дым,С.,,Тургенев,И,1
798,0,1,0,М.,,Е.,,Салтыков-Щедрин,М,1
799,0,1,0,М.,Орелмеценат,Е.,,Салтыков-Щедрин,М,1
800,0,1,0,М., Сказки,Е.,,Салтыков-Щедрин,М,1
801,0,1,0,М.,Верный Трезор,Е.,,Салтыков-Щедрин,М,1
802,0,1,0,М.,Господа Головлевы,Е.,,Салтыков-Щедрин,М,1
803,0,1,0,М.,Пошехонская старина,Е.,,Салтыков-Щедрин,М,1
804,0,1,0,М.,Премудрый пескарь,Е.,,Салтыков-Щедрин,М,1
805,0,1,0,М.,Коняга,Е.,,Салтыков-Щедрин,М,1
806,1,1,0,А.,Князь Серебряный,К.,,Толстой,А,2
807,0,1,0,В.,Айвенго,,,Скотт,В,1
808,0,1,0,В.,Квентин Дорвард,,,Скотт,В,1
809,0,1,0,В.,Ричард Львиное Сердце,,,Скотт,В,1
810,0,1,0,М.,Янки при дворе короля Артура,,,Твен,М,1
811,0,1,0,М.,Принц и нищий,,,Твен,М,1
812,0,1,0,А.,Двадцать лет спустя,,,Дюма,А,1
813,0,1,0,А.,Три мушкетера,,,Дюма,А,1
814,0,1,0,А.,Асканио,,,Дюма,А,1
815,0,1,0,В.,Два капитана,,,Каверин,В,1
816,0,1,0,А.,Рассказы о Шерлоке Холмсе,,,Конан,А,1
817,0,1,0,М.,Оцеола – вождь семинолов,,,Рид,М,1
818,0,1,0,М.,Белый вождь,,,Рид,М,1
819,1,1,0,Д.,Недоросль,И.,,Фонвизин,Д,2
820,0,1,0,Д.,Придворная грамматика,И.,,Фонвизин,Д,1
821,0,1,0,Н.,Остров Борнгольм,М.,,Карамзин,Н,1
822,0,1,0,Н.,Бедная Лиза,М.,,Карамзин,Н,1
823,0,1,0,Ф.,Неточка Незванова,М.,,Достоевский,Ф,1
824,0,1,0,Ф.,Бесы,М.,,Достоевский,Ф,1
825,0,1,0,Ф.,Униженные и оскорбленные,М.,,Достоевский,Ф,1
826,0,1,0,А.,Василий Теркин,Т.,,Твардовский,А,1
827,0,1,0,А.,Теркин на том свете,Т.,,Твардовский,А,1
828,0,1,0,В.,Дядя Ермолай,М.,,Шукшин,В,1
829,0,1,0,И.,Темные аллеи,А.,,Бунин,И,1
830,0,1,0,У.,Ромео и Джульетта,,,Шекспир,У,1
831,0,1,0,У.,Гамлет,,,Шекспир,У,1
832,0,1,0,Б.,Мещанин во дворянстве,,,Мольер,Б,1
833,0,1,0,В.,Фауст,,,Гете,В,1
834,0,1,0,А.,Доктор Крупов,И.,,Герцен,А,1
835,0,1,0,А.,Былое и думы,И.,,Герцен,А,1
836,0,1,0,А.,Сорока-воровка,И.,,Герцен,А,1
837,0,1,0,А.,Кто виноват?,И.,,Герцен,А,1
838,0,1,0,А.,На всякого мудреца довольно простоты,Н.,,Островский,А,1
839,0,1,0,А.,"За чем пойдешь, то и найдешь",Н.,,Островский,А,1
840,0,1,0,А.,Свои люди сочтемся,Н.,,Островский,А,1
841,0,1,0,Н.,Луч света в темном царстве,,,Добролюбов,Н,1
842,0,1,0,И.,Фрегат Паллада,А.,,Гончаров,И,1
843,0,1,0,Н.,Очерки бурсы,Г.,,Помяловский,Н,1
844,0,1,0,Ю.,Выбор,,,Бондарев,Ю,1
845,0,1,0,Ю.,Горячий снег,,,Бондарев,Ю,1
846,0,1,0,Ю.,Берег,,,Бондарев,Ю,1
847,0,1,0,Ю.,Батальоны просят огня,,,Бондарев,Ю,1
848,0,1,0,А.,Годы странствий,Н.,,Арбузов,А,1
849,0,1,0,А.,Мой бедный Марат,Н.,,Арбузов,А,1
850,0,1,0,В.,Карьер,,,Быков,В,1
851,0,1,0,В.,Альпийская баллада,,,Быков,В,1
852,0,1,0,В.,Знак беды,,,Быков,В,1
853,0,1,0,А.,Утиная охота,В.,,Вампилов,А,1
854,0,1,0,Ф.,Сандро из Чегема,А.,,Искандер,Ф,1
855,0,1,0,Б.,Мужики и бабы,А.,,Можаев,Б,1
856,0,1,0,В.,Люди и нелюди,Ф.,,Тендряков,В,1
857,0,1,0,В.,Шестьдесят свечей,Ф.,,Тендряков,В,1
858,0,1,0,В.,Ночь после выпуска,Ф.,,Тендряков,В,1
859,0,1,0,В.,Сороковой день,Н.,,Крупин,В,1
860,0,1,0,В.,Живая вода,Н.,,Крупин,В,1
861,0,1,0,В.,Великорецкая капель,Н.,,Крупин,В,1
862,0,1,0,И.,Господин из СанФранциско,,,Бунин,И,1
863,0,1,0,А., Рассказы (2-3),,,Аверченко,А,1
864,0,1,0,К., Стихотворения по выбору учащихся,,,Бальмонт,К,1
865,0,1,0,В., Стихотворения по выбору учащихся,,,Брюсов,В,1
866,0,1,0,Н., Стихотворения по выбору учащихся,,,Гумилев,Н,1
867,0,1,0,М., Стихотворения по выбору учащихся,,,Цветаева,М,1
868,0,1,0,А.,Стихи о Прекрасной Даме,,,Блок,А,1
869,0,1,0,С., Стихотворения разных лет,,,Есенин,С,1
